word,frequency,language
wait,1,eng
Little,9,eng
Red,9,eng
Riding,9,eng
Hood,9,eng
is,2,eng
being,1,eng
told,1,eng
by,1,eng
her,7,eng
grandma,9,eng
to,11,eng
like,3,eng
go,1,eng
bake,1,eng
a,3,eng
cake,1,eng
and,30,eng
then,17,eng
but,4,eng
little,1,eng
red,1,eng
riding,1,eng
hood,1,eng
grabbed,1,eng
basket,1,eng
full,1,eng
of,3,eng
food,2,eng
some,2,eng
water,1,eng
said,3,eng
bye,1,eng
mom,1,eng
was,4,eng
off,1,eng
house,3,eng
when,1,eng
she,1,eng
in,4,eng
the,25,eng
forest,1,eng
wolf,13,eng
came,2,eng
out,3,eng
attack,2,eng
somebody,1,eng
with,3,eng
an,1,eng
ax,1,eng
behind,1,eng
probably,1,eng
gonna,1,eng
going,1,eng
instead,1,eng
eating,1,eng
stopped,1,eng
pick,1,eng
up,3,eng
flowers,2,eng
for,1,eng
went,4,eng
ate,4,eng
clothes,1,eng
look,1,eng
all,2,eng
put,1,eng
pot,1,eng
that,3,eng
had,1,eng
asked,1,eng
so,6,eng
big,1,eng
ears,1,eng
you,2,eng
have,1,eng
hear,1,eng
better,1,eng
jumped,1,eng
bed,2,eng
realized,1,eng
it,2,eng
not,1,eng
hunter,3,eng
found,1,eng
just,1,eng
laying,1,eng
on,1,eng
his,3,eng
dog,2,eng
there,1,eng
too,1,eng
used,1,eng
scissors,1,eng
cut,1,eng
open,1,eng
belly,2,eng
could,1,eng
get,1,eng
they,1,eng
filled,1,eng
stones,1,eng
looks,1,eng
he,3,eng
still,1,eng
walk,1,eng
walked,1,eng
into,1,eng
well,1,eng
goodbye,1,eng
did,1,eng
end,1,eng
i,1,eng
think,1,eng
caperucita,1,spa
